product_id,category,sub_category,user,rating,comment
240,Máy Tính & Laptop,Màn Hình,tuanpham92hd,5,NULL
240,Máy Tính & Laptop,Màn Hình,quyetdaik3q,5,", Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn"
246,Máy Tính & Laptop,Màn Hình,t*****9,5,", Chất lượng sản phẩm tuyệt vời"
248,Máy Tính & Laptop,Màn Hình,ldt_dragon,3,"Đặt và thanh toán bản Pro nhưng lại gửi bản thấp.
Tuy ko vđ gì to tát nhưng vẫn hơi bị mất hứng. 3 sao!"
248,Máy Tính & Laptop,Màn Hình,n*****n,3,"Giá ổn nhất trong các shop, đèn khá cứng cáp, thời gian giao hàng hơi bị lâu"
248,Máy Tính & Laptop,Màn Hình,huybq.1992,1,Hỏng nút xoay để tăng giảm độ sáng !
249,Máy Tính & Laptop,Màn Hình,hoangbinh17,4,19inch nhưng không phải vuông. Đề nghị shop sửa lại tiêu đề.
249,Máy Tính & Laptop,Màn Hình,namduong1981,4,có dịp sẽ ủng hộ shop tiếp
249,Máy Tính & Laptop,Màn Hình,ducpham1111,4,NULL
249,Máy Tính & Laptop,Màn Hình,nhoccoi642,4,NULL
249,Máy Tính & Laptop,Màn Hình,quangcuongcd,4,", Đóng gói sản phẩm chắc chắn"
249,Máy Tính & Laptop,Màn Hình,h*****n,3,    Giao hàng nhanh đóng gói kĩ càng phim  dán cho màn điện thoại màu hơi kém  không sắc nét 
249,Máy Tính & Laptop,Màn Hình,t*****4,1,"Film ko đúng như yêu cầu, trả hàng haonf tiền bị shopee huỷ vô cớ luôn thật ko tin dc"
249,Máy Tính & Laptop,Màn Hình,k*****n,1,Giao hàng nhanh √√√còn lại thì không còn j để chê thêm nữa :((( 
249,Máy Tính & Laptop,Màn Hình,dodung167,1,NULL
251,Máy Tính & Laptop,Màn Hình,c6t9golq7n,4,NULL
251,Máy Tính & Laptop,Màn Hình,manhdoduc327,3,NULL
251,Máy Tính & Laptop,Màn Hình,n*****3,2,Oled bị hỏng ko hiện gì
252,Máy Tính & Laptop,Màn Hình,dungduong758483,5,"Shop tư vấn nhiệt tình, đóng hàng cẩn thận, giao hàng nhanh, 5 sao"
252,Máy Tính & Laptop,Màn Hình,n*****i,5,"Đối với người ko có kinh nghiệm về màn hình thì mình mê em này quá, trải nghiệm cũng rất tốt luôn, lắp ráp theo hướng dẫn cũng khá dễ cho một đứa ko biết gì 😁 có đầy đủ dụng cụ lắp ráp: chân đứng hoặc treo tường
Shop giao hàng nhanh, mình nhận đc sau 3 ngày đặt hàng. Giá hợp lý 👍👍👍"
253,Máy Tính & Laptop,Màn Hình,d*****1,4,"Hàng giá trị cao mà Đóng gói vận chuyển từ nam ra bắc mà ẩu quá.  Làm móp méo và thủng cả vào hộp
May màn hình không sao"
253,Máy Tính & Laptop,Màn Hình,kysusieuhang,3,"Tiền nào của đó, đây là hàng chất lượng hơi kém của Dell, hình ảnh chói kinh và loá màu đen ko nổi ko dc như dòng ultral chỉ nên dùng để hiển thị chứ ai dùng đọc báo văn bản thì bỏ qua, đc cái test seri trên màn và hộp giống nhau tra còn bảo hành hãng khoảng 2,5 năm, shop đóng gói cẩn thận"
254,Máy Tính & Laptop,Màn Hình,le_ngoc98,5,Giao hàng rất nhanh. Đóng gói rất cẩn thận. Chỉ tiếc là thiếu 1 cổng kết nối phải ra ngoài mua thêm. Sử dụng thì đợi vậy.
254,Máy Tính & Laptop,Màn Hình,senbong12345,5,"Hàng chính hãng, giao siêu nhanh, sử dụng tốt. Cám ơn shop, chấm 5 sao nha"
254,Máy Tính & Laptop,Màn Hình,nhat2358,5,"Quá phù hợp với giá tiền
Nếu giao nội thành thì nên chọ Now ship vì tránh lưu kho quăng quật"
254,Máy Tính & Laptop,Màn Hình,thehau.nguyen,5,Sản phẩm ôk. Trong tầm giá
254,Máy Tính & Laptop,Màn Hình,donaldduck12345,5,NULL
254,Máy Tính & Laptop,Màn Hình,sheylee,1,"Tưởng là cổng sạc agv mà là hdmi , nhìn cũng tương đối , mà so ra nếu mua màn hình giá này thì hơi đắt"
255,Máy Tính & Laptop,Màn Hình,ambaby.official,4,"Sẽ tốt hơn nếu hãng bao gồm dây DP khi mua sản phẩm. Dây HDMI thì chỉ dùng được 4k@30Hz thôi, giật lắm.

Hàng 4k tầm trung, nền hơi ám vàng dẫn đến khó calibrate màu. Màn hình sáng, rõ nét. Joystick dùng khá tiện"
255,Máy Tính & Laptop,Màn Hình,mrduy1789,4,"Giải quyết trả
Lời chậm"
255,Máy Tính & Laptop,Màn Hình,thucsss,4,NULL
255,Máy Tính & Laptop,Màn Hình,ghegom08,3,"Chiếc mình mua bị hở sáng quá nhiều (ít mình không nói, như này nhiều quá), sau đó đã yêu cầu trả hàng và được hướng dẫn cụ thể, chi tiết. Nhẽ ra trả rồi nhưng mình cũng có việc cần dùng luôn nên thôi chịu, hở sáng là đặc trưng của màn IPS rồi, thấy nhiều người đổi xong cũng vậy nên mình chịu. "
255,Máy Tính & Laptop,Màn Hình,rubyngoc_08,3,", Thời gian giao hàng tạm được"
256,Máy Tính & Laptop,Màn Hình,thinhta85,3,"đã nhận hàng, về mặt hiển thị thì ok
độ hoàn thiện sản phẩm thì có vẻ kém. cạnh dưới cạnh trên hở hông hốc, cảm giác quá ọp ẹp. thua xa dell dòng S đang dùng"
256,Máy Tính & Laptop,Màn Hình,thjnhpro276,3,"chưa thấy kích hoạt bảo hành, chờ có sẽ đánh giá lại "
256,Máy Tính & Laptop,Màn Hình,tuanlinhnguyen1993,3,"mua 11/11 mà 20/11 mới giao đc hàng, j&t làm ăn chán lắm. màn hình thì đẹp chưa thấy có vấn đề gì"
256,Máy Tính & Laptop,Màn Hình,robert_ngo,3,giao hàng chậm. chất lượng hình ảnh chưa tốt. hình có bóng trắng và chữ hiển thị không rõ nét khi sử dụng độ phân giải fullhd
256,Máy Tính & Laptop,Màn Hình,huongmonlethi,3,chưa thấy liên hệ bảo hành ntn
256,Máy Tính & Laptop,Màn Hình,phuonglt37,3,Hở sáng ở góc
256,Máy Tính & Laptop,Màn Hình,pvh8988,2,"Hài lòng với sản phẩm của shop. Hở sáng 1 chút ở cạnh dưới bên phải, check ko điểm chết, tạm ok. Giá mua 3290k, ko đắt ko rẻ. Màn hiển thị màu đẹp, sáng, khá chuẩn màu. Ko thấy shop liên hệ về vấn đề bảo hành, nên mình tạm để 2 sao cho đến khi shop liên hệ lại nhé! "
256,Máy Tính & Laptop,Màn Hình,trannguyenhoadong1607,2,"Chờ kích hoạt bảo hành. Mình sẽ update lại.
(Đã liên hệ 4 lần, hơn 3 tuần chưa xuất hoá đơn)"
256,Máy Tính & Laptop,Màn Hình,d_c41u5wia,2,giao chậm quá đến tận nơi lấy những k được
259,Máy Tính & Laptop,Màn Hình,nguyenducmanh1132004,5,"Chất lượng sản phẩm: rất tốt
Màn hiển thị ok rất tốt so với tầm giá tuy nhiên cổng kết nối hơi ít ko có hdmi vì là đời cũ"
259,Máy Tính & Laptop,Màn Hình,abu_zocnzn,5,"Shop làm viêc tốt, màn hình tốt."
259,Máy Tính & Laptop,Màn Hình,phamhau1981,5,NULL
259,Máy Tính & Laptop,Màn Hình,aksnxks,5,NULL
259,Máy Tính & Laptop,Màn Hình,maihuong1504444,5,NULL
259,Máy Tính & Laptop,Màn Hình,ucal11,4,NULL
259,Máy Tính & Laptop,Màn Hình,t*****2,1,NULL
262,Máy Tính & Laptop,Màn Hình,giang20004kkk,5,Hàng trất lượng shop đống gói kĩ 10điểm
262,Máy Tính & Laptop,Màn Hình,hfhnff,5,"Màn chất lượng ok, hơi bụi một tí nhưng màn dùng vẫn ổn👍. Shop đóng gói cẩn thận, giao hàng nhanh"
262,Máy Tính & Laptop,Màn Hình,tuixauketui_vaynghe,5,NULL
264,Máy Tính & Laptop,Màn Hình,haibang2021,4,"Chất lượng sản phẩm: hài lòng
Shop giao hàng nhanh chóng (giao từ hcm về cao lãnh chỉ 3 ngày), đóng gói kĩ lưỡng. Sau khi mở lên kiểm tra thấy đúng màn hình samsung đã hứa  hình ảnh còn rõ nét, màu sắc ổn, chỉ bị 1 vết thâm nhẹ khoản 1cm x 3cm thôi. Tổng thể chất lượng sản phẩm đúng giá tiền bỏ ra."
264,Máy Tính & Laptop,Màn Hình,k*****4,4,"Chất lượng sản phẩm: Ổn với mức giá
Tính năng nổi bật: rẻ"
264,Máy Tính & Laptop,Màn Hình,001ty001,4,"Shop nên lưu ý test dây nguồn, đầu quá dài, dùng bút thử điện thì lúc được lúc không và sản phẩm ổn"
264,Máy Tính & Laptop,Màn Hình,vuongthigao,4,Còn dùng đc. Bóc bảo vệ màn may k tèo. Mà k tặng t cái dây vga :(
264,Máy Tính & Laptop,Màn Hình,fuguero,4,NULL
264,Máy Tính & Laptop,Màn Hình,ndtru92,3,NULL
264,Máy Tính & Laptop,Màn Hình,n*****2,2,Màn hình bị nháy liên tục
264,Máy Tính & Laptop,Màn Hình,nguyensang0000,2,NULL
264,Máy Tính & Laptop,Màn Hình,tifavn,1,"Màn hình vàng ố, kém chất lượng"
266,Máy Tính & Laptop,Màn Hình,evadosuzuki,5,"Ko có j phải chê, shop gói hàng kỹ. Sản phẩm đúng miêu tả, gắn phát lên hình ngay. Kkk cám ơn shop nhìu nhé"
266,Máy Tính & Laptop,Màn Hình,aciadgnuh,5,"Vỏ hơi xấu tí, cắm cái nhận ngay và chỉ việc hưởng thụ, 5 sao"
266,Máy Tính & Laptop,Màn Hình,windrunner,5,", Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt"
266,Máy Tính & Laptop,Màn Hình,chuongga,5,Xác nhận ngon nha anh em..5 sao cho shop
266,Máy Tính & Laptop,Màn Hình,khoikingkong,5,NULL
266,Máy Tính & Laptop,Màn Hình,m*****c,5,NULL
266,Máy Tính & Laptop,Màn Hình,leminthu91,3,"Vỏ cũ, bụi bẩn, lắp ko vừa. May vẫn gỡ đc cái board vẫn dùng đc"
267,Máy Tính & Laptop,Màn Hình,bbrhhrh,3,Màn bị ám vàng khi nhìn nghiên sau 10 ngày bị 1 chấm lỗi trên màn hình
267,Máy Tính & Laptop,Màn Hình,q*****y,2,"Chất lượng sản phẩm: hơi tệ
Màn của mình mua về được tuần đầu tiên thì ok. Kẻ ngang thì mình đồng ý rồi vì shop đã mô tả kĩ trong pphần thuộc tính.
Sang đến tuần thứ 2 dùng thì chập chạm chỗ nút nguồn. Cứ nháy lên nháy xuống mãi cái bảng chỉnh sửa tăng giảm độ sáng. Tức mắt lắm."
267,Máy Tính & Laptop,Màn Hình,tranhoainam23041992,1,"Màn ám vàng nặng, nhìu điểm chết và đặc biệt là lỗi board làm lệch ảnh
Liên hệ shop thì ""bấm auto, bấm fun, để mình kêu kĩ thuật hỗ trợ k đc tặng màn, làm mình chờ 3 tiếng không thấy đâu, xong bảo quay đầu""
Các bạn cứ vào đọc đánh giá 1 -2-3 sao sẽ hiểu cách làm việc của shop này.
Next nó xa ra 🤣🤣"
268,Máy Tính & Laptop,Màn Hình,m*****9,5,"Chất lượng sản phẩm: ok
Tính năng nổi bật: để nhìn
Shop ghi BH trên tem 6 tháng"
268,Máy Tính & Laptop,Màn Hình,ngoctu1984n2t,5,Okok
270,Máy Tính & Laptop,Màn Hình,h*****y,5,Màn siêu đẹp. To rộng. Nét căng. Rất đáng để mua phục vụ công việc và giải trí
270,Máy Tính & Laptop,Màn Hình,lilylee2505,5,"Hàng đẹp, xịn xò. Mua hàng của mall nên mình cũng tin tưởng. Thời gian giao hàng nhanh. Đóng gói cẩn thận. Cảm ơn shop và cảm ơn ship ạ"
270,Máy Tính & Laptop,Màn Hình,vuductoansla,5,"Giá quá tốt cho em hàng hiệu chất lượng. Chân đế nhôm kết hợp mặt sau màu đen nhìn cực sang. Màu sắc hình ảnh rất đẹp. Giao hàng nhanh, đóng gói cẩn thận. Tặng shop 5 sao"
271,Máy Tính & Laptop,Màn Hình,vn8622_51992,4,Hình thức màn ok. Shop tặng cả dây vga cũ kèm theo. Nhìn có vẻ cao cấp hơn mấy màn cùng tầm giá. Tuy nhiên vẫn có 2 nhược điểm. Màn bị 1 sẹo chấm ở giữa nhìn như giọt nước đọng lại. Và nhìn trên nền tối bị hơi nhiễu nhiễu. Màu màn ám vàng. Chuyển qua chế độ cool thì đỡ hơn chút. Mong là nó bền.
271,Máy Tính & Laptop,Màn Hình,Người dùng Shopee,2,"Hình ảnh sản phầm khác THỰC TẾ.( V193HQV vs P196HQL). Đồng thời, các nút điều khiển có vấn đề. Tất cả đều không báo trước cho khánh hành. Xin lỗi , vì đây là sự thật. Nếu muốn chối bỏ thì tôi sẽ xin lỗi Shop ngay. Không muốn sự vô băn hoá xuất hiện thêm nữa. Vốn dĩ là cái chợ mà ! "
271,Máy Tính & Laptop,Màn Hình,hungpt35,1,"Màn hình quá cũ. Lúc đầu nhận màn hình bị mờ tịt. Phải mở khoảng 5 tiếng sau mới rõ hơn 1 chút, nhưng chỉ ở mức tạm chấp nhận. Cáp VGA thì rất bẩn. Mình hơi thất vọng vì sản phẩm thực tế không giống như ảnh quảng cáo"
271,Máy Tính & Laptop,Màn Hình,trantrunghieu2000,1,Máy lỗi panel :)) của rẻ đúng là của ôi. 
273,Máy Tính & Laptop,Màn Hình,hieubk581996,4,"Tấm nền chất lượng khá kém, chữ bị nhòe. Nhưng giá rẻ nên vẫn đánh giá 4 sao"
273,Máy Tính & Laptop,Màn Hình,dotiendat123456789,4,"Dùng được, phù hợp tầm giá"
276,Máy Tính & Laptop,Màn Hình,jhugkhyuuijkg,4,Thời gian giao hang hơi lâu 
276,Máy Tính & Laptop,Màn Hình,helenfox97,4,"Màn hình oki  nhưng mà dây dợ không vừa , máy LG w2353v là dây hdmi nhưng lại giao dây vga."
276,Máy Tính & Laptop,Màn Hình,nhamducluan,4,Màn đời cũ quá shop nên cho cổng dvi thay vì vga 
276,Máy Tính & Laptop,Màn Hình,buy86,4,", Đóng gói sản phẩm chắc chắn"
276,Máy Tính & Laptop,Màn Hình,goepduong,3,"Hình ảnh trung bình, các chi tiết hoàn thiện khá ọp ẹp, mong là sẽ không có lỗi trong thời gian sử dụng"
276,Máy Tính & Laptop,Màn Hình,lamhatoan,2,"Màn hình bị nháy, khi đọc văn bản chữ cứ bị nháy rất khó chịu. Bán hàng mà ko có kiểm tra kĩ trước khi giao cho khách. Hàng đã qua sử dụng ko yêu cầu về hình thức nhưng quan trọng mỗi cái màn hình thì cũng ko kiểm tra mà cũng mang bán cho người khác được."
276,Máy Tính & Laptop,Màn Hình,baobao.cute,2,NULL
277,Máy Tính & Laptop,Màn Hình,ygg3gkkt1z,5,ok
277,Máy Tính & Laptop,Màn Hình,baythinh17,5,"OK màn đẹp dễ lắp đặt, hiện thị tốt"
277,Máy Tính & Laptop,Màn Hình,nguyen_tai1985,5,NULL
277,Máy Tính & Laptop,Màn Hình,tran_dinh_manh,5,NULL
277,Máy Tính & Laptop,Màn Hình,vuongtam600,4,", Chất lượng sản phẩm tốt"
277,Máy Tính & Laptop,Màn Hình,toan955,4,Màn hình ok . Chất lượng là 80% độ nét..
277,Máy Tính & Laptop,Màn Hình,thaovq,4,NULL
279,Máy Tính & Laptop,Màn Hình,caohongngoc12,5,Hình ảnh chỉ mang tính chất nhận xu. Giao hàng cực nhanh ấn tượng. Lần sau sẽ mua ủng hộ tiếp. Tặng shop 5 sao
279,Máy Tính & Laptop,Màn Hình,hieu_2014.,5,Sản phẩm dùng được với giá như vây thank shop sẽ ủng hộ.
280,Máy Tính & Laptop,Màn Hình,vuhien180301,4,"SẢN PHẨM ĐÓNG GÓI CHẮC CHẮN,  GIAO HÀNG NHANH. MỖI TỘI LÀ GIAO CHO MK CÁI ĐẾ HƠI CŨ (( , HÌNH ẢNH TẠM THỜI OK ,VẪN ĐANG TRONG THỜI HẠN BẢO HÀNH NÊN CHƯA BIẾT THẾ NÀO ,QUA 3 THÁNG MK SẼ QUAY LẠI NHẬN  XÉT TIẾP."
280,Máy Tính & Laptop,Màn Hình,minhnhat85.,4,", Đóng gói sản phẩm chắc chắn"
281,Máy Tính & Laptop,Màn Hình,tuanludinh,5,", Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt, Rất đáng tiền, Thời gian giao hàng rất nhanh"
282,Máy Tính & Laptop,Màn Hình,hungreo95,4,"Giao hàng lâu. Shop soạn đơn chậm. Rep tn chậm.
Đóng hàng cẩn thận. Màn hình dùng tốt. 
Mình cho 4 sao vì sau khi mua nhắn tin hỏi kích hoạt bảo hành thế nào shop không rep.
Như thế là hỏng zồi bạn ơi, như zạy hong được."
282,Máy Tính & Laptop,Màn Hình,vandung1508,1,Chất lượng sản phẩm: MÀn hình nhìn cứ mờ mờ ko rõ nét
284,Máy Tính & Laptop,Màn Hình,thangtk41,4,"Chất lượng hình ảnh ok, màn hình gương. Tuy nhiên bề mặt tấm nền màn hình bị xước khá nhiều🙄"
284,Máy Tính & Laptop,Màn Hình,v*****7,4,"Màn nhìn hơi mờ, nhưng vẫn dùng được "
284,Máy Tính & Laptop,Màn Hình,thegioisuckhoe,1,"Đóng gói khá cẩn thận nhưng màn hình không sử dụng được, mở không lên lại còn nổ lẹt đẹt nữa.chịu thôi"
285,Máy Tính & Laptop,Màn Hình,k*****a,5,"Chất lượng sản phẩm: Chất vải xịn, mặc mát
Màu in trên áo đẹp cực, tặng kèm quá ngon luôn. Nhưng size áo chỉ tầm size L đối với nữ"
285,Máy Tính & Laptop,Màn Hình,t*****n,5,"Chất lượng sản phẩm: Trung bình
Mua màn hình proart được tặng áo này, mà áo cũng ko đẹp lắm 🥲 hàng tặng ko đòi hỏi nhìu"
285,Máy Tính & Laptop,Màn Hình,tonganh1695,5,NULL
285,Máy Tính & Laptop,Màn Hình,petin2408,5,NULL
285,Máy Tính & Laptop,Màn Hình,thachdsb,5,NULL
285,Máy Tính & Laptop,Màn Hình,nguyenphat2609,5,NULL
286,Máy Tính & Laptop,Màn Hình,liitamam,3,"Màn không như mong đợi 
Biết giá nào của đây nhưng ko nghĩ là như thế này"
286,Máy Tính & Laptop,Màn Hình,vulinh060301,3,NULL
286,Máy Tính & Laptop,Màn Hình,d*****4,2,", Chất lượng sản phẩm kém"
286,Máy Tính & Laptop,Màn Hình,f*****p,1,NULL
288,Máy Tính & Laptop,Màn Hình,hoaanh1114,5,NULL
288,Máy Tính & Laptop,Màn Hình,thanhnv58it,5,NULL
289,Máy Tính & Laptop,Màn Hình,phatcloud,1,"Hàng mở ra ốc rỉ sét, quá chán"
289,Máy Tính & Laptop,Màn Hình,eggkids,1,"Giao hàng kém chất lượng, ốc hạn rỉ, làm ăn thế này chán k buồn nói"
289,Máy Tính & Laptop,Màn Hình,h*****7,1,"Sản phẩm cực tệ, shop gửi chân đế như đã sử dụng rồi, rỉ sét tùm lum hết, ốc cũng rỉ sét hết luôn, pó tay"
290,Máy Tính & Laptop,Màn Hình,j38z_mbo90iqo2hlise7udqrk4gu,3,Sản phẩm đóng gói ok
290,Máy Tính & Laptop,Màn Hình,nvt12355,3,NULL
290,Máy Tính & Laptop,Màn Hình,nguychungn8,3,NULL
290,Máy Tính & Laptop,Màn Hình,shop_nha_ngheo,2,"Giao cái màn hình nhìn trắng quá, cảm ứng vài chỗ có lúc thì bị loạn liệt, màn thì bị chấm phản quang nhẹ ở giữa,muốn đổi trả nhưng đã làm rách tem dán đó."
290,Máy Tính & Laptop,Màn Hình,hoanghuyenw,2,", Chất lượng sản phẩm kém"
290,Máy Tính & Laptop,Màn Hình,n*****u,1,"Hàng linh kiện mua về chỉ phí không được ích lợi gì, chưa mua hỏi thì còn trả lời, mua rồi thì không rep 1 chữ, làm ăn không uy tín 
Nên bỏ thêm tiền mua nơi khác"
290,Máy Tính & Laptop,Màn Hình,h*****8,1,Shop làm ăn bố láo ae tránh nhé màn lỗi cảm ứng ko cho khách trả lại
290,Máy Tính & Laptop,Màn Hình,khoanglang2718,1,Đơn hàng đặt là màu đen.shop gửi màu trắng.cẩu thả
290,Máy Tính & Laptop,Màn Hình,mnhhong045,1,NULL
291,Máy Tính & Laptop,Màn Hình,vanhoixd1010,4,Tạm được
291,Máy Tính & Laptop,Màn Hình,vuthp,4,", Đáng đồng tiền"
292,Máy Tính & Laptop,Màn Hình,thanhngacomputer,5,Shop hướng dẫn kỷ thuật nhiệt tình khắc phục được lỗi ủng hộ shop lần đến…..
293,Máy Tính & Laptop,Màn Hình,bapkui,5,Hàng đã sửa chữa ko biết dùng dk bao lâu với giá này cũng ko yêu cầu j thêm
293,Máy Tính & Laptop,Màn Hình,dental.care,5,Dùng cũng đc
293,Máy Tính & Laptop,Màn Hình,dfthanh,5,Màn ok
293,Máy Tính & Laptop,Màn Hình,hoavu19862017,5,", Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn"
293,Máy Tính & Laptop,Màn Hình,adidahello,5,NULL
293,Máy Tính & Laptop,Màn Hình,nhozban02468,4,", Chất lượng sản phẩm tốt"
293,Máy Tính & Laptop,Màn Hình,taivailuyen123,1,", Chất lượng sản phẩm rất kém"
294,Máy Tính & Laptop,Màn Hình,taismpk,5,"Shop đóng gói rất kỹ, ngoại quan màn hình ok như hàng củ, vì củ nên màu sắc củng hơi phai mờ ,có chút nhạt nhoà hơn màn mình đang dùng. Hàng chuẩn củ 5 sao luôn 😁😁😁"
295,Máy Tính & Laptop,Màn Hình,caotoanhieu,4,Shop này hơi bị ác nhà gửi màn hình tạm ổn mỗi tội màn hình không có đế.
295,Máy Tính & Laptop,Màn Hình,minhzkcraft,4,màn hình xanh hơi khó nhìn tí
295,Máy Tính & Laptop,Màn Hình,hoangtang,4,NULL
295,Máy Tính & Laptop,Màn Hình,vantanj,3,Shop đóng gói kĩ nhưng cắm điện vào dùng tầm 5p thì nổ mạch hơi chán
295,Máy Tính & Laptop,Màn Hình,jfjfjvnnvnfmdmfmfn,3,"Shop bán hàng ok màn hình có lúc bị sọc , lúc bình thường"
295,Máy Tính & Laptop,Màn Hình,diepkimphong,3,Đóng gói chắc chắn giao hàng hơi lâu hàng khá cũ màn hình có vạch khá to  chất lượng nói chung ko hài lòng lắm
295,Máy Tính & Laptop,Màn Hình,duyhungnl,3,", Chất lượng sản phẩm tạm được"
295,Máy Tính & Laptop,Màn Hình,dungxuynh2580,3,", Chất lượng sản phẩm tạm được"
295,Máy Tính & Laptop,Màn Hình,doredore1990,2,Mô tả sp ko rõ ràng
295,Máy Tính & Laptop,Màn Hình,nht26,2, Quảng cáo là sam sung mà giao loại khác. 
295,Máy Tính & Laptop,Màn Hình,vuonghichi,2,NULL
295,Máy Tính & Laptop,Màn Hình,phanuoc,1,"Shop rao bán thì samsung  mà gủi hàng lai Dell??
      Không lẽ trả hàng"
295,Máy Tính & Laptop,Màn Hình,h*****p,1,"Màn hình không như giới thiệu, có kẻ ngang sọc mấy cái, chán và bé hơn so với giới thiệu!"
295,Máy Tính & Laptop,Màn Hình,vantim1,1,Lỗi không tưởng
295,Máy Tính & Laptop,Màn Hình,h*****5,1,", Chất lượng sản phẩm rất kém"
295,Máy Tính & Laptop,Màn Hình,huysang0989,1,", Chất lượng sản phẩm rất kém"
299,Máy Tính & Laptop,Màn Hình,v*****7,5,NULL
299,Máy Tính & Laptop,Màn Hình,tutienthanh1983,5,NULL
301,Máy Tính & Laptop,Màn Hình,kyle.xy,4,Hàng có xước trên màn hình nhưng bù lại dc + 2 tháng bảo hành = 5 tháng
301,Máy Tính & Laptop,Màn Hình,0gr_2yfynn,4,"Màn hình to và sắc nét, nhưng mà màn đời cũ nên chuẩn kết nối ít và khá cũ không có cổng display port"
301,Máy Tính & Laptop,Màn Hình,dungtranluc,4,Đang sử dụng chưa biết tn
301,Máy Tính & Laptop,Màn Hình,haan2613,4,NULL
301,Máy Tính & Laptop,Màn Hình,khongthuan84,4,NULL
301,Máy Tính & Laptop,Màn Hình,asschubai,3,"Không biết shop chọn sao nhưng màn xước rất nhiều, không thể lau đi được vì bị xước hằn xuống. Hơi thất vọng tuy nhiên chất lượng hiển thị tốt"
302,Máy Tính & Laptop,Màn Hình,phanlequocvuong,5,"hàng đóng gói rất cẩn thận . hàng mới đẹp , nếu dc đánh giácho 10 sao luôn"
304,Máy Tính & Laptop,Màn Hình,h*****1,3,"K đc nét như màn hình full HD, về loay hoay mãi mới lắp đc, gọi số hotline chả ai nghe máy mà nt tối mới rep"
305,Máy Tính & Laptop,Màn Hình,l*****2,4,"màn hình bị vàng nhạt, tạm được. Vì hết loại màn mới nên mới mua tạm cái màng hình cũ này..."
305,Máy Tính & Laptop,Màn Hình,alokinhdoanh2020,4,Màn hình hơi vàng thì phải. Chờ thời gian sử dụng.
305,Máy Tính & Laptop,Màn Hình,dongtankb,4,Đợt này.Màn hình hơi bị vàng.
305,Máy Tính & Laptop,Màn Hình,e83ingw6zw,4,", Chất lượng sản phẩm tốt"
305,Máy Tính & Laptop,Màn Hình,tuanminhxp,3,"Không phải màn mới, xước mặt"
305,Máy Tính & Laptop,Màn Hình,lovanpot,3,NULL
306,Máy Tính & Laptop,Màn Hình,fb.doangiaresv,4,Hàng giao chậm 3 ngày so với dự kiến
306,Máy Tính & Laptop,Màn Hình,tuanphamnhatrang,4,NULL
306,Máy Tính & Laptop,Màn Hình,nguyenhuumanh178,1,NULL
307,Máy Tính & Laptop,Màn Hình,havanlinh2000,5,Ok
307,Máy Tính & Laptop,Màn Hình,m*****e,5,"Chất lượng sản phẩm: chất như nước cất
Tính năng nổi bật: chân xoay , đưa lên đưa xuống ok
Ngon , chân xoay các kiểu . Lần sau đổi màn ghẻ máy ở nhà sẽ mua ủng hộ .Thích nhất cách đóng gói . Mở 15p mới xong . :)))"
307,Máy Tính & Laptop,Màn Hình,toniadam1997,5,Chất lượng sản phẩm: ổn
307,Máy Tính & Laptop,Màn Hình,minhhieu13031975,5,Hàng ok nhưng shop k tặng dây nguồn và dây VGA
307,Máy Tính & Laptop,Màn Hình,tnphongnguynphng,5,Tốt
307,Máy Tính & Laptop,Màn Hình,tomst54321,5,NULL
307,Máy Tính & Laptop,Màn Hình,hongthint249,4,"Đồ cũ trầy xức ko đáng nói , nhưng vệ sinh thấp , bẩn"
307,Máy Tính & Laptop,Màn Hình,sunnykg1211,4,NULL
309,Máy Tính & Laptop,Màn Hình,h52oncaaez,5,"Sản phẩm zin, cắm chạy luôn"
309,Máy Tính & Laptop,Màn Hình,tkankson1997,5,"Sản phẩm tốt đúng mode,Mức rất ngon thanks shop."
309,Máy Tính & Laptop,Màn Hình,kklsvn,5,NULL
309,Máy Tính & Laptop,Màn Hình,thainbdl,5,", Chất lượng sản phẩm tuyệt vời"
309,Máy Tính & Laptop,Màn Hình,vantin11111,5,", Đóng gói sản phẩm rất đẹp và chắc chắn, Thời gian giao hàng rất nhanh"
309,Máy Tính & Laptop,Màn Hình,toi_den_haruko,5,NULL
309,Máy Tính & Laptop,Màn Hình,duyprook123,4,Đã sửa
309,Máy Tính & Laptop,Màn Hình,doanquoclam2812,3,Giao hang lau shop ko nhiet tinh cho lam
310,Máy Tính & Laptop,Màn Hình,trungpt.phunghiep,5,Chất lượng sản phẩm: Giao hàng không đúng mẫu
310,Máy Tính & Laptop,Màn Hình,luc64,5,", Đóng gói sản phẩm rất đẹp và chắc chắn"
312,Máy Tính & Laptop,Màn Hình,fullshop.89,5,NULL
313,Máy Tính & Laptop,Màn Hình,dinhquic,5,Màn rẻ nên ham lỡ mua cái màn bự quá. Màn đẹp chắc chắn
313,Máy Tính & Laptop,Màn Hình,Người dùng Shopee,5,NULL
313,Máy Tính & Laptop,Màn Hình,thanhlm85,5,l
